"user_id","order_id","trade_amt","symbol_id","country","language","device_create_date","imei_level_1_user_source","imei_level_2_user_source","imei_level_3_user_source","lifecycle_tag","dt","target","new_future"
"bg5161110407","bg1173565942811176960","204.8907","ETHUSDT_UMCBL","尼日利亚","en","2024-05-02","运营活动","GetDrop第1期- MANEKI","地址收集","3-成熟","2024-05-12","0","0"
"bg5161110407","bg1173897517981609985","386.694","NEARUSDT_UMCBL","尼日利亚","en","2024-05-02","运营活动","GetDrop第1期- MANEKI","地址收集","3-成熟","2024-05-13","1","0"
"bg5161110407","bg1173930018657644544","2.135562","PEPEUSDT_UMCBL","尼日利亚","en","2024-05-02","运营活动","GetDrop第1期- MANEKI","地址收集","3-成熟","2024-05-13","1","0"
"bg5161110407","bg1173669532334665728","13.769","NEARUSDT_UMCBL","尼日利亚","en","2024-05-02","运营活动","GetDrop第1期- MANEKI","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173570502891577348","332.859","RUNEUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","0","0"
"bg4479342448","bg1173628639992520704","75.922812","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173933942407602181","1709.60656","TRXUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173628664701165568","519.2174","INJUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173570621133201414","73.6932","INJUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","0","0"
"bg4479342448","bg1173570502891577348","213.8672","RUNEUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","0","0"
"bg4479342448","bg1173628679179902985","210.6538","LPTUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173628639992520704","688.527512","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173651544801452032","597.42683","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173570621133201414","451.687","INJUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","0","0"
"bg4479342448","bg1173651544801452032","120.696195","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173651544801452032","57.973426","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173661165872128083","20.378155","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173570502891577348","9.8064","RUNEUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-12","0","0"
"bg4479342448","bg1173628712692391942","1837.083","BTCUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173628626541387776","71.0384","RUNEUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173628626541387776","485.0208","RUNEUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173661165872128083","368.647991","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173651544801452032","212.708106","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg4479342448","bg1173661165872128083","593.546782","SUIUSDT_UMCBL","英国","zh_tw","2024-04-14","运营活动","第10期 - BWB空投末班车","地址收集","3-成熟","2024-05-13","1","0"
"bg2478369156","bg1173480257110032391","7463.8336","ETHUSDT_UMCBL","德国","de","2023-07-24","其他","unknown","unknown","1-导入","2024-05-12","0","0"
"bg2478369156","bg1173480257110032391","932.9792","ETHUSDT_UMCBL","德国","de","2023-07-24","其他","unknown","unknown","1-导入","2024-05-12","0","0"
"bg4668768783","bg1173781249844224008","487.68","BTCUSDT_UMCBL","孟加拉国","en","2024-05-05","其他","unknown","unknown","1-导入","2024-05-13","1","1"
"bg4668768783","bg1173798683405885440","428.3419","BTCUSDT_UMCBL","孟加拉国","en","2024-05-05","其他","unknown","unknown","1-导入","2024-05-13","1","1"
"bg4668768783","bg1173785279517597697","426.1621","BTCUSDT_UMCBL","孟加拉国","en","2024-05-05","其他","unknown","unknown","1-导入","2024-05-13","1","1"
"bg4668768783","bg1173781401032105984","487.6192","BTCUSDT_UMCBL","孟加拉国","en","2024-05-05","其他","unknown","unknown","1-导入","2024-05-13","1","1"
"bg3750014494","bg1173671565602750465","116.8128","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173635047530070018","50.0986","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173643585874722817","727.486","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173643312594845698","503.7184","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173290282087251969","934.68957","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173290282087251969","613.21801","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173637199686172673","85.1058","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173224360530051073","128.80798","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173523792844718080","630.1438","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173290282087251969","200.3638","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267128962940931","32.03282","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173533610812801025","408.887","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173224360530051073","25.9788","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173523792844718080","33.048","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173536460586516483","149.8176","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173643312594845698","1458.7104","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173871395499311106","312.5635","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173866512213770240","626.3","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173633776857284614","219.6346","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173635047530070018","95.8408","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173633776857284614","82.6272","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173870486081929216","437.2893","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173671565602750465","1222.547","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173637199686172673","78.5592","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173854226455625735","377.1798","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173643585874722817","453.8644","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173853154555101186","189.0756","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173290282087251969","4.402","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173266645053505544","168.0132","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173224927927107592","337.7822","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173561080383438849","423.0459","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173643312594845698","390.726","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173290282087251969","31.92291","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173224961200521227","421.10284","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173567051583356933","421.2505","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173536460586516483","11.0135","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267195979530241","600.4944","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173671565602750465","80.0569","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173643585874722817","319.2252","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173635047530070018","119.801","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173635047530070018","111.0882","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173633948567896073","8.7","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173635047530070018","98.019","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173633948567896073","28.2776","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173632967792820225","349.9818","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173671565602750465","253.1763","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173290282087251969","216.88321","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267253798010881","394.19226","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173290282087251969","241.10367","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267168628473867","75.08492","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267128962940931","50.80654","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267128962940931","193.29275","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173290282087251969","483.33022","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173224360530051073","31.39221","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267253798010881","453.81798","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173290282087251969","41.82356","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173267195979530241","698.73705","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173224360530051073","208.90899","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173290282087251969","28.62418","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173635047530070018","17.4256","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173622116599889922","240.141","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173622116599889922","449.7186","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173643585874722817","10.858","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173853154555101186","63.0252","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173873155882254344","750.6588","BTCUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173224360530051073","443.7881","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173227572595163140","769.24008","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173632967792820225","336.939","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173637199686172673","231.292","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173536460586516483","147.5809","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173633948567896073","452.4","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173643394748678157","167.1978","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173635047530070018","102.3754","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173267128962940931","138.065","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173636938368450560","580.279","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-13","1","0"
"bg3750014494","bg1173224360530051073","14.0712","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173536460586516483","99.144","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173224360530051073","171.035","RNDRUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg3750014494","bg1173528583687798789","662.2602","FETUSDT_UMCBL","英国","en","2022-11-07","其他","add_mainnet","cspr","3-成熟","2024-05-12","0","0"
"bg4370798409","bg1173805641164795925","31.7952","AXLUSDT_UMCBL","印度尼西亚","id","2023-02-06","其他","add_mainnet","brise","3-成熟","2024-05-13","1","0"
"bg4370798409","bg1173805461585670145","146.8308","AXLUSDT_UMCBL","印度尼西亚","id","2023-02-06","其他","add_mainnet","brise","3-成熟","2024-05-13","1","0"
"bg4370798409","bg1173278083033739265","152.439","AXLUSDT_UMCBL","印度尼西亚","id","2023-02-06","其他","add_mainnet","brise","3-成熟","2024-05-12","0","0"
"bg1067235471","bg1173240172087234561","130.63986","SOLUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg1067235471","bg1173738363358433284","127.13337","SOLUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg1855237622","bg1173851965717356548","9.1056","FILUSDT_UMCBL","印度","en","2024-04-04","运营活动","GetDrop第1期- FOMO","地址收集","2-成长","2024-05-13","1","0"
"bg1855237622","bg1173828165382578186","15.465964","VETUSDT_UMCBL","印度","en","2024-04-04","运营活动","GetDrop第1期- FOMO","地址收集","2-成长","2024-05-13","1","0"
"bg1855237622","bg1173828207833128963","6.033045","VETUSDT_UMCBL","印度","en","2024-04-04","运营活动","GetDrop第1期- FOMO","地址收集","2-成长","2024-05-13","1","0"
"bg1855237622","bg1173828498959769612","15.59193","ASTRUSDT_UMCBL","印度","en","2024-04-04","运营活动","GetDrop第1期- FOMO","地址收集","2-成长","2024-05-13","1","0"
"bg9753937953","bg1173599131985911808","535.7183","TNSRUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","10.359933","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","88.7566193","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173787776822943750","2359.376","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173599131985911808","355.6996","TNSRUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","659.0404512","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","2.0020077","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","2.8344687","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173599131985911808","9.9958","TNSRUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","4.5426608","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","246.1581608","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173560966721970179","870.8249","TNSRUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg9753937953","bg1173822209479286813","1428.1144482","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg9753937953","bg1173822209479286813","6.9160266","PEPEUSDT_UMCBL","印度尼西亚","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg5682194591","bg1173408115907997697","44.55921","RNDRUSDT_UMCBL","印度尼西亚","id","2024-03-05","运营活动","Fair Launchpool - Season 5","地址收集","3-成熟","2024-05-12","0","0"
"bg5682194591","bg1173824794894905345","11.0125","RNDRUSDT_UMCBL","印度尼西亚","id","2024-03-05","运营活动","Fair Launchpool - Season 5","地址收集","3-成熟","2024-05-13","1","0"
"bg5682194591","bg1173352649043587073","45.10492","RNDRUSDT_UMCBL","印度尼西亚","id","2024-03-05","运营活动","Fair Launchpool - Season 5","地址收集","3-成熟","2024-05-12","0","0"
"bg5682194591","bg1173594311007252482","34.88","RNDRUSDT_UMCBL","印度尼西亚","id","2024-03-05","运营活动","Fair Launchpool - Season 5","地址收集","3-成熟","2024-05-13","1","0"
"bg5682194591","bg1173589532818386947","35.15808","RNDRUSDT_UMCBL","印度尼西亚","id","2024-03-05","运营活动","Fair Launchpool - Season 5","地址收集","3-成熟","2024-05-13","1","0"
"bg5682194591","bg1173372889857110018","11.0446","RNDRUSDT_UMCBL","印度尼西亚","id","2024-03-05","运营活动","Fair Launchpool - Season 5","地址收集","3-成熟","2024-05-12","0","0"
"bg7593332963","bg1173836755057156104","28.93754","SOLUSDT_UMCBL","印度尼西亚","id","2024-02-20","运营活动","BitgetSwap","地址收集","3-成熟","2024-05-13","1","0"
"bg1023047523","bg1173922145688522757","188.4966","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-13","1","1"
"bg2836889689","bg1173923464927621136","188.7285","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-13","1","1"
"bg7296864296","bg1173921138724196354","1390.62","ARBUSDT_UMCBL","俄罗斯联邦","en","2023-09-11","其他","add_mainnet","doge","3-成熟","2024-05-13","1","0"
"bg9045377588","bg1173652365924519936","83.53674","XRPUSDT_UMCBL","null","null","null","null","null","null","null","2024-05-13","1","0"
"bg8264078455","bg1173453919007440906","485.1936","BTCUSDT_UMCBL","孟加拉国","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg8264078455","bg1173438941777002497","487.8328","BTCUSDT_UMCBL","孟加拉国","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg5725900590","bg1173940888212746245","88.53648","SOLUSDT_UMCBL","印度","en","2024-05-13","其他","unknown","unknown","1-导入","2024-05-13","1","1"
"bg8641949493","bg1173590042120511492","285.5407","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg8641949493","bg1173617094592782337","3756.42","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg8641949493","bg1173590042120511492","918.2061","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg8641949493","bg1173590042120511492","285.5407","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg8641949493","bg1173590042120511492","801.8324","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg8641949493","bg1173590042120511492","720.9825","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg8641949493","bg1173590042120511492","801.8324","AGIXUSDT_UMCBL","澳大利亚","en","2024-01-09","运营活动","manta-chain","地址收集","3-成熟","2024-05-13","1","0"
"bg6231515609","bg1173744071856992288","86.282532","APTUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-13","1","0"
"bg6231515609","bg1173526861385412609","30.422587","APTUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg6231515609","bg1173526758910177285","59.90056","APTUSDT_UMCBL","孟加拉国","en","2024-05-11","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg9171085120","bg1173928504802816001","87.32016","SOLUSDT_UMCBL","印度","en","2024-05-13","其他","unknown","unknown","1-导入","2024-05-13","1","1"
"bg4111497378","bg1173278525671231488","61.0913","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","0","1"
"bg4111497378","bg1173278963191664641","122.1432","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","0","1"
"bg4111497378","bg1173278459204096009","61.0886","BTCUSDT_UMCBL","孟加拉国","en","2023-12-23","邀请","invite_code","2wzuZP","3-成熟","2024-05-12","0","1"
"bg6369699696","bg1173437426840514563","178.837","JTOUSDT_UMCBL","孟加拉国","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg6369699696","bg1173485613022326790","186.714","JTOUSDT_UMCBL","孟加拉国","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg6369699696","bg1173437426840514563","12.477","JTOUSDT_UMCBL","孟加拉国","en","2024-05-12","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg1481942504","bg1173495503270858758","488.9","BTCUSDT_UMCBL","孟加拉国","en","2024-05-09","其他","unknown","unknown","1-导入","2024-05-12","0","1"
"bg1481942504","bg1173452775401082881","485.952","BTCUSDT_UMCBL","孟加拉国","en","2024-05-09","其他","unknown","unknown","1-导入","2024-05-12","0","1"
