node_index,split_feature_indx,split_feature,threshold,decision_type,left_child,right_child,leaf_value,thres_vis,condition,conditions,2024-05-11,2024-05-12,ratio
248,4,language,9||20||36||42||43||46,==,497,498,,"['en', 'id', 'ru', 'tr', 'uk', 'vi']","language in [""en"", ""id"", ""ru"", ""tr"", ""uk"", ""vi""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""] & coin_pair in [""aero-eth"", ""bnb-314dao"", ""bnb-burn"", ""bnb-hodl"", ""bnb-usdt"", ""bomp-sol"", ""dai-usdt"", ""eth-spec"", ""fcm-usdt"", ""ftx-usdt"", ""kabal-usdt"", ""nohat-sol"", ""rocky-eth"", ""seawater-bnb"", ""sol-bomp"", ""sol-los"", ""sol-nohat"", ""sol-sloth"", ""sol-usdt"", ""usdbc-eth"", ""usdc-riky"", ""usdc-usdt"", ""usdc.e-eth"", ""usdt-314dao"", ""usdt-bnb"", ""usdt-burn"", ""usdt-cpx-1000x"", ""usdt-fists"", ""usdt-sol"", ""usdt-usdt"", ""weth-eth""] & ~(imei_level_3_user_source in [""avaxc"", ""blast"", ""fsc"", ""unknown""])",213303.84167148,210147.26271152,0.00137459207328556
249,2,market,1||44||60,==,499,500,,"['1inch.router', 'pancakeswap', 'thruster']","market in [""1inch.router"", ""pancakeswap"", ""thruster""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""] & ~(coin_pair in [""aero-eth"", ""bnb-314dao"", ""bnb-burn"", ""bnb-hodl"", ""bnb-usdt"", ""bomp-sol"", ""dai-usdt"", ""eth-spec"", ""fcm-usdt"", ""ftx-usdt"", ""kabal-usdt"", ""nohat-sol"", ""rocky-eth"", ""seawater-bnb"", ""sol-bomp"", ""sol-los"", ""sol-nohat"", ""sol-sloth"", ""sol-usdt"", ""usdbc-eth"", ""usdc-riky"", ""usdc-usdt"", ""usdc.e-eth"", ""usdt-314dao"", ""usdt-bnb"", ""usdt-burn"", ""usdt-cpx-1000x"", ""usdt-fists"", ""usdt-sol"", ""usdt-usdt"", ""weth-eth""]) & imei_level_3_user_source in [""blast"", ""cDtNQR"", ""doge"", ""evm#1116"", ""invite friends-cloud"", ""linea"", ""pg"", ""zkevmnet""]",47389.48304969,72103.11940622999,-0.010762020867740913
250,3,country,2||15||34||38||53||77||88||90||93||104||106||123||124||127||131||133||142||149||150,==,501,502,,"['中国', '克罗地亚', '古巴', '哥伦比亚', '奥地利', '挪威', '日本', '柬埔寨', '比利时', '澳大利亚', '爱尔兰', '罗马尼亚', '美国', '芬兰', '荷兰', '菲律宾', '阿塞拜疆', '韩国', '香港']","country in [""中国"", ""克罗地亚"", ""古巴"", ""哥伦比亚"", ""奥地利"", ""挪威"", ""日本"", ""柬埔寨"", ""比利时"", ""澳大利亚"", ""爱尔兰"", ""罗马尼亚"", ""美国"", ""芬兰"", ""荷兰"", ""菲律宾"", ""阿塞拜疆"", ""韩国"", ""香港""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""] & ~(coin_pair in [""aero-eth"", ""bnb-314dao"", ""bnb-burn"", ""bnb-hodl"", ""bnb-usdt"", ""bomp-sol"", ""dai-usdt"", ""eth-spec"", ""fcm-usdt"", ""ftx-usdt"", ""kabal-usdt"", ""nohat-sol"", ""rocky-eth"", ""seawater-bnb"", ""sol-bomp"", ""sol-los"", ""sol-nohat"", ""sol-sloth"", ""sol-usdt"", ""usdbc-eth"", ""usdc-riky"", ""usdc-usdt"", ""usdc.e-eth"", ""usdt-314dao"", ""usdt-bnb"", ""usdt-burn"", ""usdt-cpx-1000x"", ""usdt-fists"", ""usdt-sol"", ""usdt-usdt"", ""weth-eth""]) & ~(imei_level_3_user_source in [""blast"", ""cDtNQR"", ""doge"", ""evm#1116"", ""invite friends-cloud"", ""linea"", ""pg"", ""zkevmnet""])",1096472.42793338,1054396.2242734898,0.018322879534610603
251,9,create_hour,13.500000000000002,<=,503,504,,,create_hour <= 13.500000000000002,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & ~(market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""]) & coin_pair in [""bnb-notcoin"", ""btcb-usdt"", ""cake-usdt"", ""cple-usdt"", ""dai-usdt"", ""degen-usdc"", ""eth-aero"", ""eth-airdrop"", ""eth-spec"", ""lgns-dai"", ""lgns-usdt"", ""manta-eth"", ""msq-usdt"", ""pcd -usdt"", ""spec-eth"", ""usdc-degen"", ""usdc-usdbc"", ""usdc.e-usdc"", ""usdt-btcb"", ""usdt-clst"", ""usdt-cple"", ""usdt-cpx-1000x"", ""usdt-ixt"", ""usdt-pcd "", ""usdt-smt"", ""usdt-tcp"", ""usdt-usdc"", ""usdt-ymii"", ""weth-okayeg"", ""wpc-usdt"", ""ymii-usdt""] & country in [""越南"", ""香港""]",65097.84626454001,62586.20050078,0.0010937437021405856
252,6,imei_level_2_user_source,47||147||156||192||207||208||215||216,==,505,506,,"['GetDrop第1期- MOEW', 'aflink', 'channel package', 'unknown', '第10期 - BWB空投末班车', '第11期 - BWB积分持有者专属福利', '第7期 - BWB Points 持有者专享', '第8期 - BWB 狂欢周']","imei_level_2_user_source in [""GetDrop第1期- MOEW"", ""aflink"", ""channel package"", ""unknown"", ""第10期 - BWB空投末班车"", ""第11期 - BWB积分持有者专属福利"", ""第7期 - BWB Points 持有者专享"", ""第8期 - BWB 狂欢周""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & ~(market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""]) & coin_pair in [""bnb-notcoin"", ""btcb-usdt"", ""cake-usdt"", ""cple-usdt"", ""dai-usdt"", ""degen-usdc"", ""eth-aero"", ""eth-airdrop"", ""eth-spec"", ""lgns-dai"", ""lgns-usdt"", ""manta-eth"", ""msq-usdt"", ""pcd -usdt"", ""spec-eth"", ""usdc-degen"", ""usdc-usdbc"", ""usdc.e-usdc"", ""usdt-btcb"", ""usdt-clst"", ""usdt-cple"", ""usdt-cpx-1000x"", ""usdt-ixt"", ""usdt-pcd "", ""usdt-smt"", ""usdt-tcp"", ""usdt-usdc"", ""usdt-ymii"", ""weth-okayeg"", ""wpc-usdt"", ""ymii-usdt""] & ~(country in [""越南"", ""香港""])",124881.92436450999,105709.47285,0.008349007014109639
253,0,coin_pair,3457||6158,==,507,508,,"['ixt-usdt', 'usdc.e-usdt']","coin_pair in [""ixt-usdt"", ""usdc.e-usdt""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & ~(market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""]) & ~(coin_pair in [""bnb-notcoin"", ""btcb-usdt"", ""cake-usdt"", ""cple-usdt"", ""dai-usdt"", ""degen-usdc"", ""eth-aero"", ""eth-airdrop"", ""eth-spec"", ""lgns-dai"", ""lgns-usdt"", ""manta-eth"", ""msq-usdt"", ""pcd -usdt"", ""spec-eth"", ""usdc-degen"", ""usdc-usdbc"", ""usdc.e-usdc"", ""usdt-btcb"", ""usdt-clst"", ""usdt-cple"", ""usdt-cpx-1000x"", ""usdt-ixt"", ""usdt-pcd "", ""usdt-smt"", ""usdt-tcp"", ""usdt-usdc"", ""usdt-ymii"", ""weth-okayeg"", ""wpc-usdt"", ""ymii-usdt""]) & market in [""apeswap"", ""archerswap"", ""baseswap"", ""camelot"", ""dfyn"", ""meshswap"", ""openex"", ""quickswap"", ""traderjoe""]",131657.93083223,103848.2635273,0.01211024616300093
254,0,coin_pair,145||257||557||695||2064||2111||2170||2348||2370||2406||2430||2432||2758||2783||2928||3056||3451||3776||3779||4112||4387||5750||5925||6028||6145||6250||6819||6931||7025,==,509,510,,"['airdrop-eth', 'arb-eth', 'bento-eth', 'bnb-aybai', 'dai-matic', 'degen-eth', 'dog-eth', 'eth-aidoge', 'eth-arb', 'eth-bento', 'eth-boe', 'eth-bonk', 'eth-pizza', 'eth-rdat', 'eth-xai', 'fomo-eth', 'ixt-matic', 'masa-eth', 'masa-usdc', 'moew-eth', 'op-eth', 'toby-eth', 'usdbc-eth', 'usdc-eth', 'usdc.e-eth', 'usdt-bnb', 'wagmi-eth', 'weth-eth', 'wmatic-matic']","coin_pair in [""airdrop-eth"", ""arb-eth"", ""bento-eth"", ""bnb-aybai"", ""dai-matic"", ""degen-eth"", ""dog-eth"", ""eth-aidoge"", ""eth-arb"", ""eth-bento"", ""eth-boe"", ""eth-bonk"", ""eth-pizza"", ""eth-rdat"", ""eth-xai"", ""fomo-eth"", ""ixt-matic"", ""masa-eth"", ""masa-usdc"", ""moew-eth"", ""op-eth"", ""toby-eth"", ""usdbc-eth"", ""usdc-eth"", ""usdc.e-eth"", ""usdt-bnb"", ""wagmi-eth"", ""weth-eth"", ""wmatic-matic""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & ~(coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""]) & ~(market in [""0x.router"", ""1inch.router"", ""bgcexswap"", ""bkswap.v2"", ""bungee.aggreator"", ""dodo.router"", ""jupiter.router"", ""justswap"", ""liquidswap"", ""mdex"", ""merlinswap"", ""odos.router"", ""pancakeswap"", ""raydium.v3"", ""rosswap"", ""swapbased.v3"", ""thruster"", ""wombat.router""]) & ~(coin_pair in [""bnb-notcoin"", ""btcb-usdt"", ""cake-usdt"", ""cple-usdt"", ""dai-usdt"", ""degen-usdc"", ""eth-aero"", ""eth-airdrop"", ""eth-spec"", ""lgns-dai"", ""lgns-usdt"", ""manta-eth"", ""msq-usdt"", ""pcd -usdt"", ""spec-eth"", ""usdc-degen"", ""usdc-usdbc"", ""usdc.e-usdc"", ""usdt-btcb"", ""usdt-clst"", ""usdt-cple"", ""usdt-cpx-1000x"", ""usdt-ixt"", ""usdt-pcd "", ""usdt-smt"", ""usdt-tcp"", ""usdt-usdc"", ""usdt-ymii"", ""weth-okayeg"", ""wpc-usdt"", ""ymii-usdt""]) & ~(market in [""apeswap"", ""archerswap"", ""baseswap"", ""camelot"", ""dfyn"", ""meshswap"", ""openex"", ""quickswap"", ""traderjoe""])",474215.87359727,488537.45611352,-0.006236604264761259
465,9,create_hour,16.500000000000004,<=,931,932,,,create_hour <= 16.500000000000004,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & market in [""1inch.router"", ""pancakeswap.v3""] & lifecycle_tag in [""3-成熟""] & ~(create_hour <= 7.500000000000001) & create_hour <= 19.500000000000004",83776.625413,63328.758459000004,0.008904410815347416
466.0,,,,,,,325.9721079235211,,,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & market in [""1inch.router"", ""pancakeswap.v3""] & lifecycle_tag in [""3-成熟""] & ~(create_hour <= 7.500000000000001) & ~(create_hour <= 19.500000000000004)",16075.352260000003,8258.579504,0.0034039616956732803
473,9,create_hour,16.500000000000004,<=,947,948,,,create_hour <= 16.500000000000004,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & ~(market in [""1inch.router"", ""pancakeswap.v3""]) & coin_pair in [""bnb-sol"", ""btc-usdt"", ""eth-sol"", ""usdc-ftm"", ""usdt-sol"", ""usdt-usdt""] & ~(create_hour <= 3.5000000000000004) & dt in [""2024-05-11""]",48880.088579819996,0.0,0.021285760044528552
474.0,,,,,,,246.37934220592913,,,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & ~(market in [""1inch.router"", ""pancakeswap.v3""]) & coin_pair in [""bnb-sol"", ""btc-usdt"", ""eth-sol"", ""usdc-ftm"", ""usdt-sol"", ""usdt-usdt""] & ~(create_hour <= 3.5000000000000004) & ~(dt in [""2024-05-11""])",0.0,14107.92714263,-0.006143563987068769
475,9,create_hour,20.500000000000004,<=,951,952,,,create_hour <= 20.500000000000004,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & ~(market in [""1inch.router"", ""pancakeswap.v3""]) & ~(coin_pair in [""bnb-sol"", ""btc-usdt"", ""eth-sol"", ""usdc-ftm"", ""usdt-sol"", ""usdt-usdt""]) & language in [""ko"", ""tr"", ""zh""] & imei_level_3_user_source in [""sol"", ""unknown""]",88905.95548399999,22254.046903999995,0.02902483554682949
476,3,country,2||124||150,==,953,954,,"['中国', '美国', '香港']","country in [""中国"", ""美国"", ""香港""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & ~(market in [""1inch.router"", ""pancakeswap.v3""]) & ~(coin_pair in [""bnb-sol"", ""btc-usdt"", ""eth-sol"", ""usdc-ftm"", ""usdt-sol"", ""usdt-usdt""]) & language in [""ko"", ""tr"", ""zh""] & ~(imei_level_3_user_source in [""sol"", ""unknown""])",68064.073129,76213.12728305999,-0.003548659921717115
477,3,country,35||124||153,==,955,956,,"['台湾', '美国', '马来西亚']","country in [""台湾"", ""美国"", ""马来西亚""]","~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & ~(market in [""1inch.router"", ""pancakeswap.v3""]) & ~(coin_pair in [""bnb-sol"", ""btc-usdt"", ""eth-sol"", ""usdc-ftm"", ""usdt-sol"", ""usdt-usdt""]) & ~(language in [""ko"", ""tr"", ""zh""]) & chain_pair in [""eth-eth"", ""opbnb-bnb""]",127992.92223541999,158111.31241656002,-0.013115623251712043
478,9,create_hour,21.500000000000004,<=,957,958,,,create_hour <= 21.500000000000004,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""] & ~(imei_level_3_user_source in [""blast"", ""ftm""]) & ~(market in [""1inch.router"", ""pancakeswap.v3""]) & ~(coin_pair in [""bnb-sol"", ""btc-usdt"", ""eth-sol"", ""usdc-ftm"", ""usdt-sol"", ""usdt-usdt""]) & ~(language in [""ko"", ""tr"", ""zh""]) & ~(chain_pair in [""eth-eth"", ""opbnb-bnb""])",54530.166979229994,54653.705793500005,-5.3797315699273296e-05
485,9,create_hour,16.500000000000004,<=,971,972,,,create_hour <= 16.500000000000004,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""] & coin_pair in [""help-sky"", ""usdt-dai""] & ~(create_hour <= 9.500000000000002) & ~(create_hour <= 12.500000000000002) & create_hour <= 21.500000000000004",71761.76435216,67093.855631,0.0020327292326019707
486.0,,,,,,,660.0059919377179,,,"~(chain_pair in [""eth-trx""]) & ~(chain_pair in [""bnb-trx"", ""btc-trx"", ""matic-trx"", ""trx-bnb"", ""trx-eth"", ""trx-matic""]) & ~(chain_pair in [""arbitrum-eth"", ""arbitrum-trx"", ""base-eth"", ""bnb-eth"", ""bnb-sol"", ""btc-eth"", ""eth-eth"", ""eth-sol"", ""ftm-ftm"", ""matic-eth"", ""matic-sol"", ""opbnb-bnb""]) & coin_pair in [""314dao-bnb"", ""314dao-usdt"", ""bnb-bnbx"", ""bnb-bnbx-dragon"", ""bnbx-bnb"", ""burn-usdt"", ""cc   -fists"", ""cc   -usdt"", ""dai-lgns"", ""fists-usdt"", ""help-sky"", ""hodl-bnb"", ""miki-sol"", ""nohat-usdt"", ""pixi-sol"", ""promise-bnb"", ""sloth-sol"", ""sol-miki"", ""spec-usdc"", ""usdc-spec"", ""usdt-babylong"", ""usdt-cc   "", ""usdt-dai"", ""usdt-kabal"", ""usdt-mft"", ""usdt-nohat""] & coin_pair in [""help-sky"", ""usdt-dai""] & ~(create_hour <= 9.500000000000002) & ~(create_hour <= 12.500000000000002) & ~(create_hour <= 21.500000000000004)",28379.082360999997,8856.54429255,0.008501458832395817
